Error,Npoint,Pi,Nlance,tempsMilis,Nproc
3.3210747708e-04,1000000,3.142636,16,31,1
7.1093370412e-05,1000000,3.141816,17,32,1
2.0010665262e-04,1000000,3.140964,18,31,1
2.5358271349e-04,1000000,3.140796,19,31,1
5.8360974965e-05,1000000,3.141776,20,31,1
6.6000412234e-05,1000000,3.1418,21,31,1
1.5230025396e-03,1000000,3.136808,22,31,1
3.5442663160e-05,1000000,3.141704,23,32,1
4.7725678518e-04,1000000,3.143092,24,47,1
1.5808974764e-04,1000000,3.141096,25,31,1
1.0005582381e-03,1000000,3.144736,26,31,1
1.3093562902e-04,1000000,3.142004,27,31,1
1.1660793789e-03,1000000,3.145256,28,47,1
1.9841732489e-04,1000000,3.142216,29,31,1
6.5719964918e-04,1000000,3.139528,30,32,1
7.2366609957e-05,1000000,3.14182,31,31,1
3.1622944526e-05,1000000,3.141692,32,47,1
1.0323892267e-03,1000000,3.144836,33,31,1
2.7395454621e-04,1000000,3.140732,34,32,1
5.8293566740e-04,1000000,3.143424,35,32,1
5.2410865427e-05,1000000,3.141428,36,47,1
7.1093370412e-05,1000000,3.141816,37,31,1
1.3389819629e-04,1000000,3.141172,38,31,1
1.1607284266e-04,1000000,3.141228,39,32,1
2.4934690668e-04,1000000,3.142376,40,31,1
2.2710267713e-05,1000000,3.141664,41,32,1
1.2940439540e-05,1000000,3.141552,42,31,1
8.1695374956e-05,1000000,3.141336,43,31,1
6.6416500419e-05,1000000,3.141384,44,31,1
1.6190946627e-04,1000000,3.141084,45,31,1
1.1317019112e-03,1000000,3.145148,46,32,1
4.9804470608e-04,1000000,3.140028,47,31,1
7.3827089185e-04,1000000,3.143912,48,31,1
9.4071597947e-04,1000000,3.144548,49,31,1
4.0700807864e-04,2000000,3.140314,0,31,2
2.7268130667e-04,2000000,3.140736,1,31,2
7.4692557460e-05,2000000,3.141358,2,31,2
2.8923342075e-04,2000000,3.140684,3,31,2
3.9678469979e-05,2000000,3.141468,4,31,2
5.4515456924e-04,2000000,3.13988,5,32,2
8.2331994728e-05,2000000,3.141334,6,31,2
4.1550466726e-04,2000000,3.142898,7,47,2
6.8546891323e-05,2000000,3.141808,8,31,2
1.5070830444e-05,2000000,3.14164,9,31,2
1.6827566400e-04,2000000,3.141064,10,31,2
3.2383142004e-04,2000000,3.14261,11,31,2
3.8367367864e-04,2000000,3.142798,12,32,2
5.9566806284e-04,2000000,3.143464,13,31,2
1.4026439401e-04,2000000,3.141152,14,31,2
3.5222131573e-05,2000000,3.141482,15,31,2
4.2760044294e-04,2000000,3.142936,16,31,2
1.1289349005e-03,2000000,3.138046,17,31,2
2.4212355759e-04,2000000,3.140832,18,47,2
2.3126355898e-05,2000000,3.14152,19,31,2
4.8935256086e-04,2000000,3.14313,20,32,2
2.4489056827e-04,2000000,3.142362,21,31,2
5.0526805517e-04,2000000,3.14318,22,31,2
2.1602214693e-04,2000000,3.140914,23,31,2
8.6410107520e-04,2000000,3.138878,24,31,2
1.3160971127e-05,2000000,3.141634,25,47,2
2.6695172871e-04,2000000,3.140754,26,31,2
9.4011682218e-05,2000000,3.141888,27,32,2
5.3010022716e-06,2000000,3.141576,28,31,2
